date,label,SPY,QQQ,NVTS,IONQ
2024-01-18,spy_ief_60_40,0.602361436391324,0.0,0.0,0.0
2024-01-19,spy_ief_60_40,0.6053250993149997,0.0,0.0,0.0
2024-01-22,spy_ief_60_40,0.6058296189841007,0.0,0.0,0.0
2024-01-23,spy_ief_60_40,0.6065248560395603,0.0,0.0,0.0
2024-01-24,spy_ief_60_40,0.6067855375719021,0.0,0.0,0.0
2024-01-25,spy_ief_60_40,0.6080789709004499,0.0,0.0,0.0
2024-01-26,spy_ief_60_40,0.6077759890670009,0.0,0.0,0.0
2024-01-29,spy_ief_60_40,0.6096547929268159,0.0,0.0,0.0
2024-01-30,spy_ief_60_40,0.6094706523687329,0.0,0.0,0.0
2024-01-31,spy_ief_60_40,0.5971606228389756,0.0,0.0,0.0
2024-02-01,spy_ief_60_40,0.6002846756064217,0.0,0.0,0.0
2024-02-02,spy_ief_60_40,0.6027947714509531,0.0,0.0,0.0
2024-02-05,spy_ief_60_40,0.6019210952535128,0.0,0.0,0.0
2024-02-06,spy_ief_60_40,0.602615525372195,0.0,0.0,0.0
2024-02-07,spy_ief_60_40,0.6046028141676728,0.0,0.0,0.0
2024-02-08,spy_ief_60_40,0.6047083571471703,0.0,0.0,0.0
2024-02-09,spy_ief_60_40,0.6060850486923735,0.0,0.0,0.0
2024-02-12,spy_ief_60_40,0.6059802247799172,0.0,0.0,0.0
2024-02-13,spy_ief_60_40,0.6026639857998574,0.0,0.0,0.0
2024-02-14,spy_ief_60_40,0.6008580753956501,0.0,0.0,0.0
2024-02-15,spy_ief_60_40,0.6025059673048468,0.0,0.0,0.0
2024-02-16,spy_ief_60_40,0.60130973539994,0.0,0.0,0.0
2024-02-20,spy_ief_60_40,0.5999855095336233,0.0,0.0,0.0
2024-02-21,spy_ief_60_40,0.6002027746770113,0.0,0.0,0.0
2024-02-22,spy_ief_60_40,0.6051079314210637,0.0,0.0,0.0
2024-02-23,spy_ief_60_40,0.605272655638526,0.0,0.0,0.0
2024-02-26,spy_ief_60_40,0.6043956775849857,0.0,0.0,0.0
2024-02-27,spy_ief_60_40,0.6048393713766732,0.0,0.0,0.0
2024-02-28,spy_ief_60_40,0.6045232092113452,0.0,0.0,0.0
2024-02-29,spy_ief_60_40,0.6000047139001948,0.0,0.0,0.0
2024-03-01,spy_ief_60_40,0.6022452492176835,0.0,0.0,0.0
2024-03-04,spy_ief_60_40,0.6019882085677152,0.0,0.0,0.0
2024-03-05,spy_ief_60_40,0.5995791146030535,0.0,0.0,0.0
2024-03-06,spy_ief_60_40,0.6007920191925743,0.0,0.0,0.0
2024-03-07,spy_ief_60_40,0.6031586407973484,0.0,0.0,0.0
2024-03-08,spy_ief_60_40,0.6017167469084864,0.0,0.0,0.0
2024-03-11,spy_ief_60_40,0.6015105764816949,0.0,0.0,0.0
2024-03-12,spy_ief_60_40,0.6040724928674179,0.0,0.0,0.0
2024-03-13,spy_ief_60_40,0.6036972322056455,0.0,0.0,0.0
2024-03-14,spy_ief_60_40,0.5990600435801419,0.0,0.0,0.0
2024-03-15,spy_ief_60_40,0.5974039911577225,0.0,0.0,0.0
2024-03-18,spy_ief_60_40,0.5988283255809701,0.0,0.0,0.0
2024-03-19,spy_ief_60_40,0.6001589189861259,0.0,0.0,0.0
2024-03-20,spy_ief_60_40,0.6023661591189559,0.0,0.0,0.0
2024-03-21,spy_ief_60_40,0.6031561447533239,0.0,0.0,0.0
2024-03-22,spy_ief_60_40,0.6027018723611735,0.0,0.0,0.0
2024-03-25,spy_ief_60_40,0.6020392045152421,0.0,0.0,0.0
2024-03-26,spy_ief_60_40,0.6015961676825069,0.0,0.0,0.0
2024-03-27,spy_ief_60_40,0.6036002975742476,0.0,0.0,0.0
2024-03-28,spy_ief_60_40,0.5999357640133006,0.0,0.0,0.0
2024-04-01,spy_ief_60_40,0.5995177263559169,0.0,0.0,0.0
2024-04-02,spy_ief_60_40,0.5979853486899592,0.0,0.0,0.0
2024-04-03,spy_ief_60_40,0.5982492238125916,0.0,0.0,0.0
2024-04-04,spy_ief_60_40,0.5952939745231277,0.0,0.0,0.0
2024-04-05,spy_ief_60_40,0.5977952537481438,0.0,0.0,0.0
2024-04-08,spy_ief_60_40,0.597929743492113,0.0,0.0,0.0
2024-04-09,spy_ief_60_40,0.5982076301941894,0.0,0.0,0.0
2024-04-10,spy_ief_60_40,0.5957864065817068,0.0,0.0,0.0
2024-04-11,spy_ief_60_40,0.5975957455921882,0.0,0.0,0.0
2024-04-12,spy_ief_60_40,0.5983508361793024,0.0,0.0,0.0
2024-04-15,spy_ief_60_40,0.595317240475385,0.0,0.0,0.0
2024-04-16,spy_ief_60_40,0.5948773857922102,0.0,0.0,0.0
2024-04-17,spy_ief_60_40,0.5934460659972589,0.0,0.0,0.0
2024-04-18,spy_ief_60_40,0.5929489804246748,0.0,0.0,0.0
2024-04-19,spy_ief_60_40,0.5908313650865703,0.0,0.0,0.0
2024-04-22,spy_ief_60_40,0.5930456190446015,0.0,0.0,0.0
2024-04-23,spy_ief_60_40,0.5958895215665396,0.0,0.0,0.0
2024-04-24,spy_ief_60_40,0.5957752008132806,0.0,0.0,0.0
2024-04-25,spy_ief_60_40,0.5948582412821358,0.0,0.0,0.0
2024-04-26,spy_ief_60_40,0.6009032600678793,0.0,0.0,0.0
2024-04-29,spy_ief_60_40,0.6017507533662226,0.0,0.0,0.0
2024-04-30,spy_ief_60_40,0.597917918725816,0.0,0.0,0.0
2024-05-01,spy_ief_60_40,0.5971357517509659,0.0,0.0,0.0
2024-05-02,spy_ief_60_40,0.5993733700902779,0.0,0.0,0.0
2024-05-03,spy_ief_60_40,0.6023278414672242,0.0,0.0,0.0
2024-05-06,spy_ief_60_40,0.6047860992091367,0.0,0.0,0.0
2024-05-07,spy_ief_60_40,0.6050496685084721,0.0,0.0,0.0
2024-05-08,spy_ief_60_40,0.6050727738736401,0.0,0.0,0.0
2024-05-09,spy_ief_60_40,0.6064448540941262,0.0,0.0,0.0
