date,label,cash,gross_exposure,equity,cash_weight
2024-04-10,spy_ief_60_40,50218.360105679996,74018.82766675699,124237.18777243698,0.40421359341829327
2024-04-11,spy_ief_60_40,50218.360105679996,74577.43803910502,124795.79814478502,0.4024042544078118
2024-04-12,spy_ief_60_40,49709.272122304115,74053.64487083348,123762.9169931376,0.40164916382069754
2024-04-15,spy_ief_60_40,49709.272122304115,73125.88937728167,122835.16149958578,0.40468275952461497
2024-04-16,spy_ief_60_40,49709.272122304115,72992.52328230375,122701.79540460787,0.40512261420778983
2024-04-17,spy_ief_60_40,49709.272122304115,72560.53752604863,122269.80964835275,0.40655393400274104
2024-04-18,spy_ief_60_40,49709.272122304115,72411.2231762106,122120.49529851471,0.40705101957532513
2024-04-19,spy_ief_60_40,49709.272122304115,71779.19957548722,121488.47169779133,0.40916863491342964
2024-04-22,spy_ief_60_40,49709.272122304115,72440.22287908319,122149.4950013873,0.40695438095539854
2024-04-23,spy_ief_60_40,49709.272122304115,73299.84240252277,123009.11452482689,0.4041104784334604
2024-04-24,spy_ief_60_40,49709.272122304115,73265.05360515433,122974.32572745845,0.40422479918671944
2024-04-25,spy_ief_60_40,49709.272122304115,72986.725149409,122695.99727171312,0.4051417587178642
2024-04-26,spy_ief_60_40,49244.23567892221,74144.98490779015,123389.22058671236,0.3990967399321207
2024-04-29,spy_ief_60_40,49244.23567892221,74407.56302543617,123651.79870435839,0.3982492466337773
2024-04-30,spy_ief_60_40,49244.23567892221,73228.85619045171,122473.09186937392,0.402082081274184
2024-05-01,spy_ief_60_40,49244.23567892221,72991.07284734206,122235.30852626427,0.40286424824903416
2024-05-02,spy_ief_60_40,49244.23567892221,73673.79323497947,122918.02891390168,0.4006266299097221
2024-05-03,spy_ief_60_40,49244.23567892221,74587.0022448248,123831.23792374702,0.3976721585327759
2024-05-06,spy_ief_60_40,49244.23567892221,75357.24109195927,124601.47677088148,0.3952139007908633
2024-05-07,spy_ief_60_40,49244.23567892221,75440.39363370961,124684.62931263182,0.39495033149152786
2024-05-08,spy_ief_60_40,49244.23567892221,75447.68835461137,124691.92403353358,0.39492722612635994
2024-05-09,spy_ief_60_40,49244.23567892221,75882.41097074428,125126.6466496665,0.39355514590587376
2024-05-10,spy_ief_60_40,50146.35701360466,75079.71308293198,125226.07009653664,0.4004466240531775
2024-05-13,spy_ief_60_40,50146.35701360466,75089.79297785235,125236.14999145702,0.40041439326444794
2024-05-14,spy_ief_60_40,50146.35701360466,75434.31147285004,125580.6684864547,0.39931589485855873
2024-05-15,spy_ief_60_40,50146.35701360466,76368.43865863977,126514.79567224444,0.3963675295616516
2024-05-16,spy_ief_60_40,50146.35701360466,76211.29475958705,126357.65177319171,0.39686046954731247
2024-05-17,spy_ief_60_40,50146.35701360466,76320.86586879271,126467.22288239737,0.3965166299273928
2024-05-20,spy_ief_60_40,50146.35701360466,76408.78520192779,126555.14221553245,0.3962411652005561
2024-05-21,spy_ief_60_40,50146.35701360466,76596.18226754488,126742.53928114954,0.3956552969352015
2024-05-22,spy_ief_60_40,50146.35701360466,76375.6289537234,126521.98596732806,0.39634500383636107
2024-05-23,spy_ief_60_40,50146.35701360466,75817.76092179114,125964.1179353958,0.3981003307570781
2024-05-24,spy_ief_60_40,50494.625029575414,75970.09274063281,126464.71777020823,0.3992783593707638
2024-05-28,spy_ief_60_40,50494.625029575414,76023.18264243004,126517.80767200545,0.3991108126097283
2024-05-29,spy_ief_60_40,50494.625029575414,75490.8253073036,125985.45033687902,0.40079727376895685
2024-05-30,spy_ief_60_40,50494.625029575414,74990.04545926738,125484.67048884279,0.40239676155554827
2024-05-31,spy_ief_60_40,50494.625029575414,75673.06127119098,126167.68630076639,0.40021836422682094
2024-06-03,spy_ief_60_40,50494.625029575414,75734.76687494821,126229.39190452363,0.4000227226616772
2024-06-04,spy_ief_60_40,50494.625029575414,75819.42979047014,126314.05482004555,0.3997546045173915
